5018c687.jpg, How many stones are visible?, Seven
5018c687.jpg, What color is the ring?, Gold
5018c687.jpg, Is the ring shiny?, Yes
5082b721.jpg, What is the background color?, Pink
5082b721.jpg, How many pandas are visible?, Six
5082b721.jpg, What shape are the hearts?, Hearts
5082b721.jpg, What is the case's pattern?, Panda
5082b721.jpg, What color are the pandas?, Black
f38e2a21.jpg, What color is it?, Black
f38e2a21.jpg, Is there a keyhole?, Yes
f38e2a21.jpg, What shape is the knob?, Round
f38e2a21.jpg, Is the latch visible?, Yes
f38e2a21.jpg, Is the item metallic?, Yes
fc925f30.jpg, What color is the cover?, Beige
fc925f30.jpg, What shape is the object?, Round
fc925f30.jpg, What are the dark sections?, Black
ca685457.jpg, What is the color of the corn?, Yellow
ca685457.jpg, What is the pattern on the case?, Corn
ca685457.jpg, What is the case filled with?, Corn
ca685457.jpg, What is the color of the case?, Yellow
ca685457.jpg, What is the main food item?, Corn
123174f3.jpg, What is the shoe color?, Tan
123174f3.jpg, What is the closure type?, Lace-Up
123174f3.jpg, What is the toe style?, Closed
123174f3.jpg, What is the shoe style?, Derby
123174f3.jpg, What is the material?, Synthetic
90c74b4d.jpg, What is the case's pattern?, Fragmented
90c74b4d.jpg, What is the case's color?, Gray
90c74b4d.jpg, What is the case's material?, Hard
90c74b4d.jpg, What is the case's shape?, Rectangular
90c74b4d.jpg, What is the case's design?, Textured
5b845080.jpg, What is the person doing?, Dancing
5b845080.jpg, What color are the pants?, Blue
5b845080.jpg, What is the background color?, Orange
5b845080.jpg, What is the person wearing on their head?, Hat
5b845080.jpg, What is the person wearing?, Clothes
d6d02aa1.jpg, What shape are the raised designs?, Squares
d6d02aa1.jpg, What is the color of the background?, Gray
d6d02aa1.jpg, What is the item?, Phone
d6d02aa1.jpg, What is the pattern?, Squares
f909a61a.jpg, What is the brand name?, Vedaka
f909a61a.jpg, What color is the packaging?, Blue
f909a61a.jpg, What is pictured in the yellow circle?, Tea
f909a61a.jpg, What is the product?, Tea
f909a61a.jpg, What is the product weight?, 1kg
f909a61a.jpg, What is the text on the package?, Vedaka
f909a61a.jpg, What is the product type?, Tea
f909a61a.jpg, What is the product pattern?, Premium
f909a61a.jpg, What is the color of the tea?, Brown
f909a61a.jpg, What is the color of the cup?, White
19ba438f.jpg, What color are the laces?, Black
19ba438f.jpg, What is the sole color?, White
19ba438f.jpg, What is the shoe's main color?, Grey
19ba438f.jpg, Are the shoes tied?, Yes
19ba438f.jpg, What is the shoe's style?, Sneaker
1a80d7f5.jpg, What animal is pictured?, kitten
1a80d7f5.jpg, What color are the eyes?, green
1a80d7f5.jpg, What is covering the kitten?, blanket
1a80d7f5.jpg, What is the background color?, brown
1a80d7f5.jpg, What is the product?, case
aa20177f.jpg, What is the background color?, Black
aa20177f.jpg, What shape are the white objects?, Stars
aa20177f.jpg, What is the pattern?, Stars
aa20177f.jpg, What color are the stars?, White
aa20177f.jpg, What is the case's color?, Black
3ed62b37.jpg, What shape is the rug?, Rectangular
3ed62b37.jpg, What color is the chair?, Yellow
3ed62b37.jpg, What is on the table?, Book
3ed62b37.jpg, What is the rug's pattern?, Chevron
3ed62b37.jpg, What is the floor made of?, Wood
e2a5edb4.jpg, What color is the adapter on the right?, White
e2a5edb4.jpg, How many HDMI ports are visible?, 2
e2a5edb4.jpg, What type of port is on the left?, DisplayPort
e2a5edb4.jpg, What is the color of the cable on the left?, Black
e2a5edb4.jpg, How many adapters are in the image?, 2
e2a5edb4.jpg, What is the color of the adapter on the left?, Black
e2a5edb4.jpg, What is the color of the cable on the right?, White
a5993778.jpg, What is the footwear's closure?, Laces
a5993778.jpg, What is the shoe's material?, Suede
a5993778.jpg, What is the shoe's color?, Khaki
7d29c92c.jpg, What is the product type?, jewelry
7d29c92c.jpg, What is the color of the beads?, multi
7d29c92c.jpg, What is the item made of?, glass
7d29c92c.jpg, What is the item made of?, base
7d29c92c.jpg, What is the number of earrings?, two
7d29c92c.jpg, What is the number of necklaces?, one
7d29c92c.jpg, What is the color of the earrings?, green
7d29c92c.jpg, What is the shape of the earrings?, round
7d29c92c.jpg, What is the material of the chain?, metal
7d29c92c.jpg, What is the number of strands?, five
0b09bfd9.jpg, What is the color of the shoes?, Navy
0b09bfd9.jpg, What is the color of the laces?, Orange
0b09bfd9.jpg, What type of footwear is this?, Sneakers
0b09bfd9.jpg, Are the shoes laced?, Yes
0b09bfd9.jpg, What is the shoe's closure type?, Lace-up
89e97d16.jpg, What color are the shoes?, Grey
89e97d16.jpg, What is the closure type?, Lace-up
89e97d16.jpg, What is the shoe style?, Sneakers
89e97d16.jpg, What is the toe style?, Closed
89e97d16.jpg, What material are the shoes made of?, Mesh
73df6de1.jpg, What color is the phone case?, Black
73df6de1.jpg, What is written in blue?, I am me
73df6de1.jpg, What is the case made of?, Silicon
73df6de1.jpg, What is the style of the case?, Quotes
73df6de1.jpg, Is the case colorful?, No
636e09b7.jpg, What is the color of the stick on the bottom left?, Pink
636e09b7.jpg, What color is the stick in the middle?, Green
636e09b7.jpg, What is the color of the stick on the right?, Yellow
636e09b7.jpg, What is the color of the stick on the left?, Orange
636e09b7.jpg, What is the color of the background?, Black
e72bee98.jpg, What color is the background?, Black
e72bee98.jpg, What is the pattern color?, White
e72bee98.jpg, Is the case patterned?, Yes
e72bee98.jpg, What is the case's shape?, Rectangle
e72bee98.jpg, Is the case dark?, Yes
41a9a147.jpg, What color is the moon?, Red
41a9a147.jpg, What is the background color?, Black
41a9a147.jpg, What is the product?, Case
41a9a147.jpg, What is the case made of?, Silicone
41a9a147.jpg, What is the case for?, Phone
e58cfd4c.jpg, What is the case's primary color?, Multicolor
e58cfd4c.jpg, What is the case's pattern?, Blocks
e58cfd4c.jpg, What is the case's material?, Silicone
e58cfd4c.jpg, What is the case's design?, Abstract
e58cfd4c.jpg, What is the case's shape?, Rectangular
e58cfd4c.jpg, What is the case's style?, Designer
e58cfd4c.jpg, What is the case's texture?, Smooth
e58cfd4c.jpg, What is the case's finish?, Printed
e58cfd4c.jpg, What is the case's brand?, Solimo
e58cfd4c.jpg, What is the case's type?, Back
e9bec332.jpg, What is the background color?, Pink
e9bec332.jpg, What object resembles a tower?, Eiffel
e9bec332.jpg, What is the quantity of perfume bottles?, One
e9bec332.jpg, What is the quantity of Eiffel towers?, One
e9bec332.jpg, What is the quantity of cakes?, Two
fce5d6ad.jpg, What is the background color?, blue
fce5d6ad.jpg, What word is repeated?, love
fce5d6ad.jpg, What is the case's pattern?, typography
4ba009db.jpg, What color is the bag?, Beige
4ba009db.jpg, What is the bag's style?, Handbag
4ba009db.jpg, What is the bag's material?, Leather
4ba009db.jpg, What is the bag's handle made of?, Chain
7c7df10c.jpg, What shape are the blocks?, Square
7c7df10c.jpg, What is the pattern?, Checkerboard
7c7df10c.jpg, What is the case's color?, Gray
7c7df10c.jpg, Is the case textured?, Yes
7c7df10c.jpg, Is there a camera hole?, Yes
d2e1ff84.jpg, What color is the chair?, Brown
d2e1ff84.jpg, What is the chair's material?, Leather
d2e1ff84.jpg, What type of furniture is this?, Chair
d2e1ff84.jpg, Is the chair made of wood?, Yes
d2e1ff84.jpg, Is the chair leather?, Yes
688e34cc.jpg, What is the color of the loveseat?, Beige
688e34cc.jpg, What is the item in the image?, Loveseat
688e34cc.jpg, How many cushions are visible?, Two
688e34cc.jpg, What shape are the cushions?, Square
688e34cc.jpg, What is the material of the frame?, Wood
f1d1ee71.jpg, What is the object's shape?, Rectangular
f1d1ee71.jpg, What is the color of the top block?, Red
f1d1ee71.jpg, What is the color of the bottom block?, Maroon
f1d1ee71.jpg, What is the background color?, Yellow
f1d1ee71.jpg, How many blocks are visible?, Seven
f1d1ee71.jpg, What is the color of the third block?, Yellow
f1d1ee71.jpg, What is the color of the fifth block?, Blue
f1d1ee71.jpg, What is the color of the second block?, Orange
f1d1ee71.jpg, What is the color of the fourth block?, Green
ce4ac22d.jpg, What is the dominant color?, Green
ce4ac22d.jpg, What is the shape of the object?, Rectangle
ce4ac22d.jpg, What is the pattern?, Abstract
6b6b0e81.jpg, What is the primary color?, Blue
6b6b0e81.jpg, What is the pattern?, Abstract
6b6b0e81.jpg, What is the item?, Case
6b6b0e81.jpg, What is the material?, Canvas
6b6b0e81.jpg, What is the design?, Paint
51a17a10.jpg, What color is the fruit?, Yellow
51a17a10.jpg, What is the main object?, Lemon
51a17a10.jpg, What is the background color?, Green
51a17a10.jpg, What is the fruit's texture?, Bumpy
51a17a10.jpg, What is the fruit attached to?, Branch
7c540152.jpg, What is the background color?, Brown
7c540152.jpg, What is the object in the image?, Phone
7c540152.jpg, What is the shape of the object?, Rectangle
7c540152.jpg, What is the material of the object?, Plastic
7c540152.jpg, What is the pattern on the object?, Textured
42a67592.jpg, What color is the sandal?, Black
42a67592.jpg, Is there a buckle?, Yes
42a67592.jpg, What is the product?, Shoes
e4ebbe56.jpg, What is the color of the chair?, Charcoal
e4ebbe56.jpg, How many legs does the chair have?, Four
e4ebbe56.jpg, What is the product type?, Chair
e4ebbe56.jpg, What is the shape of the chair's back?, Curved
e4ebbe56.jpg, Are the legs made of wood?, Yes
80c212e7.jpg, What is the color of the footwear?, gold
80c212e7.jpg, What type of footwear is this?, sandal
80c212e7.jpg, What is the heel type?, wedge
80c212e7.jpg, What is the closure type?, slip-on
98452db8.jpg, What letter is displayed?, X
98452db8.jpg, What is the case's background color?, Black
98452db8.jpg, What is the case's primary material?, Denim
98452db8.jpg, How many cameras are visible?, Two
98452db8.jpg, What is the case's pattern?, Denim
639137fd.jpg, What is the case's pattern?, Circles
639137fd.jpg, What is the case's primary color?, Rainbow
639137fd.jpg, What is the case's material?, Hard
639137fd.jpg, What is the case's design?, Abstract
639137fd.jpg, What is the case's shape?, Rectangular
23cdfe64.jpg, What color is the phone case?, Black
23cdfe64.jpg, What word is printed on the case?, Meow
23cdfe64.jpg, What shape is the nose?, Heart
23cdfe64.jpg, Are there whiskers?, Yes
23cdfe64.jpg, Is the case black?, Yes
2dbe67aa.jpg, What is the case's pattern?, Squares
2dbe67aa.jpg, What is the case's color?, Gray
2dbe67aa.jpg, Is there a camera hole?, Yes
2dbe67aa.jpg, What shape are the raised areas?, Square
2dbe67aa.jpg, What is the case made of?, Plastic
ca0c9fd4.jpg, What color is the background?, Black
ca0c9fd4.jpg, What is the pattern color?, White
ca0c9fd4.jpg, What is the item?, Phone
ca0c9fd4.jpg, What is the pattern?, Floral
ca0c9fd4.jpg, Is the case dark?, Yes
6daa6b7e.jpg, What is the product?, Case
6daa6b7e.jpg, What is the case's design?, Dance
6daa6b7e.jpg, What is the case's material?, Plastic
6daa6b7e.jpg, What is the case's color?, Multicolor
6daa6b7e.jpg, What is the case's pattern?, Printed
b214b03e.jpg, What color is the background?, Pink
b214b03e.jpg, What animal is at the top?, Bear
b214b03e.jpg, What shape is around the text?, Circle
b214b03e.jpg, What is below the circle?, Bowtie
b214b03e.jpg, What is at the bottom?, Cats
eac3c84b.jpg, What color is the background?, black
eac3c84b.jpg, What is above the couple?, moon
eac3c84b.jpg, What is the product?, case
eac3c84b.jpg, How many people are there?, two
eac3c84b.jpg, What is the moon's shape?, circle
a4126020.jpg, What is the color of the leaves?, green
a4126020.jpg, What is visible through the cutout?, logo
a4126020.jpg, What is on the leaves?, drops
a4126020.jpg, What is the shape of the cutout?, circle
a4126020.jpg, What is the background color?, black
ff4eebaa.jpg, question, answer
ff4eebaa.jpg, What color is the bag?, Black
ff4eebaa.jpg, What is the bag made of?, Leather
ff4eebaa.jpg, What is the bag's shape?, Rectangular
ff4eebaa.jpg, How many handles are visible?, Two
ff4eebaa.jpg, Is there a strap?, Yes
9b8ddd53.jpg, What color is the phone case?, Black
9b8ddd53.jpg, What shape are the small designs?, Hearts
9b8ddd53.jpg, What is the case's material?, Silicon
9b8ddd53.jpg, Are there any cutouts?, Yes
9b8ddd53.jpg, Is the case patterned?, Yes
fd2b2284.jpg, What is the background color?, White
fd2b2284.jpg, What is the hair color?, Brown
fd2b2284.jpg, What is the eye color?, Brown
fd2b2284.jpg, Is there a camera?, Yes
fd2b2284.jpg, Is the case decorated?, Yes
5c216fe3.jpg, What is the background color?, Blue
5c216fe3.jpg, What is the girl sitting on?, Ball
5c216fe3.jpg, What is the girl wearing?, Dress
5c216fe3.jpg, What is the pattern on the ball?, Stars
5c216fe3.jpg, What is the girl holding?, Yarn
5c216fe3.jpg, What is the color of the girl's hair?, Brown
5c216fe3.jpg, What is the product?, Case
975b648f.jpg, What is the sheet's color?, Blue
975b648f.jpg, What is the sheet's shade?, Blue
975b648f.jpg, What is the item's color?, Blue
975b648f.jpg, What is the product's color?, Blue
f941f79c.jpg, What color is on the left?, yellow
f941f79c.jpg, What color is on the right?, blue
f941f79c.jpg, What is the object?, phone
f941f79c.jpg, What is the pattern?, abstract
f941f79c.jpg, What is the material?, plastic
73bd2431.jpg, What color are the flowers?, Purple
73bd2431.jpg, What is the background color?, Purple
73bd2431.jpg, What is on the phone case?, Flowers
73bd2431.jpg, What is the shape of the leaves?, Oval
73bd2431.jpg, What is the color of the butterflies?, Purple
73bd2431.jpg, What is the color of the phone?, Black
73bd2431.jpg, What is the color of the screen?, Yellow
7aa42075.jpg, What is the background color?, Orange
7aa42075.jpg, How many giraffes are there?, Two
7aa42075.jpg, What is the sun's color?, Yellow
7aa42075.jpg, What is the object's shape?, Rectangle
7aa42075.jpg, What is the object's type?, Case
9b57ab3f.jpg, What is the case's color?, Red
9b57ab3f.jpg, What shape is on the case?, Heart
9b57ab3f.jpg, What is the case's pattern?, Hearts
9b57ab3f.jpg, What is the case's material?, Silicon
9b57ab3f.jpg, What is the case's design?, Hearts
1e584993.jpg, What color are the shoes?, Grey
1e584993.jpg, What shape is on the shoe?, Heart
